state,county,wow_decrease
Ohio,Lake,1
Ohio,Lawrence,1
Ohio,Licking,1
Ohio,Logan,0
Ohio,Lorain,0
Ohio,Lucas,1
Ohio,Madison,1
Ohio,Mahoning,1
Ohio,Marion,0
Ohio,Medina,0
Ohio,Meigs,0
Ohio,Mercer,1
Ohio,Miami,0
Ohio,Monroe,0
Ohio,Montgomery,0
Ohio,Morgan,0
Ohio,Morrow,0
Ohio,Muskingum,0
Ohio,Noble,0
Ohio,Ottawa,1
Ohio,Paulding,0
Ohio,Perry,0
Ohio,Pickaway,1
Ohio,Pike,0
Ohio,Portage,1
Ohio,Preble,0
Ohio,Putnam,0
Ohio,Richland,0
Ohio,Ross,0
Ohio,Sandusky,0
Ohio,Scioto,0
Ohio,Seneca,1
Ohio,Shelby,1
Ohio,Stark,1
Ohio,Summit,1
Ohio,Trumbull,1
Ohio,Tuscarawas,1
Ohio,Union,0
Ohio,Van Wert,0
Ohio,Warren,0
Ohio,Washington,0
Ohio,Wayne,1
Ohio,Williams,0
Ohio,Wood,0
Ohio,Wyandot,0
Oregon,Benton,1
Oregon,Clackamas,0
Oregon,Clatsop,0
Oregon,Columbia,1
Oregon,Coos,0
Oregon,Crook,0
Oregon,Curry,0
Oregon,Deschutes,0
Oregon,Douglas,1
Oregon,Grant,0
Oregon,Hood River,0
Oregon,Jackson,1
Oregon,Josephine,1
Oregon,Klamath,1
Oregon,Lane,1
Oregon,Lincoln,0
Oregon,Linn,0
Oregon,Malheur,0
Oregon,Marion,1
Oregon,Morrow,0
Oregon,Multnomah,1
Oregon,Polk,1
Oregon,Sherman,0
Oregon,Tillamook,0
Oregon,Umatilla,0
Oregon,Union,0
Oregon,Wallowa,0
Oregon,Wasco,1
Oregon,Washington,0
Oregon,Yamhill,0
Pennsylvania,Adams,0
Pennsylvania,Allegheny,0
Pennsylvania,Armstrong,0
Pennsylvania,Beaver,0
Pennsylvania,Bedford,0
Pennsylvania,Berks,1
Pennsylvania,Blair,0
Pennsylvania,Bradford,0
Pennsylvania,Bucks,0
Pennsylvania,Butler,0
Pennsylvania,Cambria,1
Pennsylvania,Cameron,0
Pennsylvania,Carbon,0
Pennsylvania,Centre,0
Pennsylvania,Chester,0
Pennsylvania,Clarion,0
Pennsylvania,Clearfield,0
Pennsylvania,Clinton,1
Pennsylvania,Columbia,1
Pennsylvania,Crawford,0
Pennsylvania,Cumberland,0
Pennsylvania,Dauphin,0
Pennsylvania,Delaware,0
Pennsylvania,Elk,0
Pennsylvania,Erie,0
Pennsylvania,Fayette,0
Pennsylvania,Forest,0
Pennsylvania,Franklin,0
Pennsylvania,Fulton,0
Pennsylvania,Greene,0
Pennsylvania,Huntingdon,1
Pennsylvania,Indiana,1
Pennsylvania,Jefferson,0
Pennsylvania,Juniata,1
Pennsylvania,Lackawanna,1
Pennsylvania,Lancaster,0
Pennsylvania,Lawrence,0
Pennsylvania,Lebanon,0
Pennsylvania,Lehigh,0
Pennsylvania,Luzerne,0
Pennsylvania,Lycoming,0
Pennsylvania,McKean,0
Pennsylvania,Mercer,1
Pennsylvania,Mifflin,1
Pennsylvania,Monroe,0
Pennsylvania,Montgomery,0
Pennsylvania,Montour,0
Pennsylvania,Northampton,0
Pennsylvania,Northumberland,1
Pennsylvania,Perry,1
Pennsylvania,Philadelphia,0
Pennsylvania,Pike,0
Pennsylvania,Potter,0
Pennsylvania,Schuylkill,0
Pennsylvania,Snyder,1
Pennsylvania,Somerset,0
Pennsylvania,Sullivan,0
Pennsylvania,Susquehanna,1
Pennsylvania,Tioga,1
Pennsylvania,Union,1
Pennsylvania,Venango,0
Pennsylvania,Warren,0
Pennsylvania,Washington,0
Pennsylvania,Wayne,0
Pennsylvania,Westmoreland,0
Pennsylvania,Wyoming,0
Pennsylvania,York,0
Rhode Island,Bristol,0
Rhode Island,Kent,1
Rhode Island,Newport,0
Rhode Island,Providence,0
Rhode Island,Washington,0
South Carolina,Abbeville,0
South Carolina,Aiken,0
South Carolina,Allendale,0
South Carolina,Anderson,0
South Carolina,Bamberg,0
South Carolina,Barnwell,0
South Carolina,Beaufort,0
South Carolina,Berkeley,0
South Carolina,Calhoun,0
South Carolina,Charleston,0
South Carolina,Cherokee,0
South Carolina,Chester,0
South Carolina,Chesterfield,0
South Carolina,Clarendon,0
South Carolina,Colleton,0
South Carolina,Darlington,0
South Carolina,Dillon,1
South Carolina,Dorchester,0
South Carolina,Edgefield,0
South Carolina,Fairfield,0
South Carolina,Florence,0
South Carolina,Georgetown,0
South Carolina,Greenville,0
South Carolina,Greenwood,0
South Carolina,Hampton,1
South Carolina,Horry,0
South Carolina,Jasper,0
South Carolina,Kershaw,0
South Carolina,Lancaster,0
South Carolina,Laurens,0
South Carolina,Lee,0
South Carolina,Lexington,0
South Carolina,Marion,0
South Carolina,Marlboro,0
South Carolina,McCormick,1
South Carolina,Newberry,0
South Carolina,Oconee,0
South Carolina,Orangeburg,0
South Carolina,Pickens,0
South Carolina,Richland,0
South Carolina,Saluda,0
South Carolina,Spartanburg,0
South Carolina,Sumter,0
South Carolina,Union,0
South Carolina,Williamsburg,0
South Carolina,York,0
Tennessee,Anderson,0
Tennessee,Bedford,0
Tennessee,Benton,0
Tennessee,Bledsoe,0
Tennessee,Blount,0
Tennessee,Bradley,0
Tennessee,Campbell,0
Tennessee,Cannon,0
Tennessee,Carroll,0
Tennessee,Carter,0
Tennessee,Cheatham,0
Tennessee,Chester,0
Tennessee,Claiborne,0
Tennessee,Clay,0
Tennessee,Cocke,0
Tennessee,Coffee,1
Tennessee,Crockett,0
Tennessee,Cumberland,0
Tennessee,Davidson,0
Tennessee,Decatur,0
Tennessee,DeKalb,0
Tennessee,Dickson,0
Tennessee,Dyer,1
Tennessee,Fayette,0
Tennessee,Fentress,0
Tennessee,Franklin,0
Tennessee,Gibson,0
Tennessee,Giles,0
Tennessee,Grainger,0
Tennessee,Greene,0
Tennessee,Grundy,0
Tennessee,Hamblen,0
Tennessee,Hamilton,0
Tennessee,Hardeman,0
Tennessee,Hardin,0
Tennessee,Hawkins,1
Tennessee,Haywood,1
Tennessee,Henderson,0
Tennessee,Henry,0
Tennessee,Hickman,0
Tennessee,Houston,0
Tennessee,Humphreys,0
Tennessee,Jackson,0
Tennessee,Jefferson,1
Tennessee,Johnson,0
Tennessee,Knox,0
Tennessee,Lake,0
Tennessee,Lauderdale,1
Tennessee,Lawrence,1
Tennessee,Lewis,0
Tennessee,Lincoln,1
Tennessee,Loudon,0
Tennessee,Macon,0
Tennessee,Madison,1
Tennessee,Marion,0
Tennessee,Marshall,1
Tennessee,Maury,0
Tennessee,McMinn,0
Tennessee,McNairy,1
Tennessee,Meigs,0
Tennessee,Monroe,0
Tennessee,Montgomery,0
Tennessee,Moore,0
Tennessee,Morgan,1
Tennessee,Obion,1
Tennessee,Overton,0
Tennessee,Perry,0
Tennessee,Polk,0
Tennessee,Putnam,0
Tennessee,Rhea,0
Tennessee,Roane,0
Tennessee,Robertson,0
Tennessee,Rutherford,0
Tennessee,Scott,1
Tennessee,Sequatchie,0
Tennessee,Sevier,0
Tennessee,Shelby,0
Tennessee,Smith,0
Tennessee,Stewart,0
Tennessee,Sullivan,0
Tennessee,Sumner,0
Tennessee,Tipton,0
Tennessee,Trousdale,1
Tennessee,Unicoi,0
Tennessee,Union,0
Tennessee,Van Buren,0
Tennessee,Warren,0
Tennessee,Washington,0
Tennessee,Wayne,0
Tennessee,Weakley,1
Tennessee,White,0
Tennessee,Williamson,0
Tennessee,Wilson,0
Texas,Anderson,0
Texas,Andrews,0
Texas,Angelina,0
Texas,Aransas,0
Texas,Armstrong,0
Texas,Atascosa,1
Texas,Austin,0
Texas,Bandera,0
Texas,Bastrop,0
Texas,Bee,0
Texas,Bell,0
Texas,Bexar,0
Texas,Blanco,0
Texas,Bosque,0
Texas,Bowie,0
Texas,Brazoria,0
Texas,Brazos,0
Texas,Brooks,0
Texas,Brown,0
Texas,Burleson,1
Texas,Burnet,0
Texas,Caldwell,0
Texas,Calhoun,0
Texas,Callahan,0
Texas,Cameron,0
Texas,Camp,0
Texas,Carson,0
Texas,Cass,0
Texas,Castro,0
Texas,Chambers,0
Texas,Cherokee,0
Texas,Childress,0
Texas,Clay,0
Texas,Collin,0
Texas,Colorado,1
Texas,Comal,0
Texas,Comanche,0
Texas,Concho,0
Texas,Cooke,0
Texas,Coryell,1
Texas,Crane,0
Texas,Crosby,0
Texas,Dallam,0
Texas,Dallas,0
Texas,Dawson,0
Texas,Deaf Smith,0
Texas,Delta,0
Texas,Denton,0
Texas,DeWitt,0
Texas,Dickens,0
Texas,Dimmit,0
Texas,Donley,1
Texas,Duval,0
Texas,Eastland,0
Texas,Ector,0
Texas,El Paso,0
Texas,Ellis,0
Texas,Erath,0
Texas,Falls,0
Texas,Fannin,0
Texas,Fayette,0
Texas,Floyd,0
Texas,Fort Bend,0
Texas,Franklin,0
Texas,Freestone,0
Texas,Frio,0
Texas,Gaines,0
Texas,Galveston,0
Texas,Gillespie,0
Texas,Goliad,0
Texas,Gonzales,0
Texas,Gray,0
Texas,Grayson,0
Texas,Gregg,0
Texas,Grimes,0
Texas,Guadalupe,0
Texas,Hale,0
Texas,Hamilton,0
Texas,Hansford,0
Texas,Hardin,0
Texas,Harris,0
Texas,Harrison,0
Texas,Hartley,0
Texas,Hays,0
Texas,Hemphill,0
Texas,Henderson,1
Texas,Hidalgo,0
Texas,Hill,0
Texas,Hockley,0
Texas,Hood,0
Texas,Hopkins,0
Texas,Houston,0
Texas,Howard,0
Texas,Hunt,0
Texas,Hutchinson,0
Texas,Jack,0
Texas,Jackson,0
Texas,Jasper,1
Texas,Jefferson,0
Texas,Jim Wells,0
Texas,Johnson,0
Texas,Jones,0
Texas,Karnes,0
Texas,Kaufman,0
Texas,Kendall,0
Texas,Kerr,0
Texas,Kleberg,0
Texas,Knox,0
Texas,La Salle,0
Texas,Lamar,1
Texas,Lamb,0
Texas,Lampasas,0
Texas,Lavaca,0
Texas,Lee,0
Texas,Leon,0
Texas,Liberty,0
Texas,Limestone,1
Texas,Live Oak,0
Texas,Llano,0
Texas,Lubbock,0
Texas,Lynn,0
Texas,Madison,0
Texas,Marion,0
Texas,Martin,0
Texas,Mason,0
Texas,Matagorda,0
Texas,Maverick,0
Texas,McCulloch,0
Texas,McLennan,0
Texas,Medina,1
Texas,Midland,0
Texas,Milam,0
Texas,Mitchell,0
Texas,Montague,0
Texas,Montgomery,0
Texas,Moore,0
Texas,Morris,0
Texas,Motley,0
Texas,Nacogdoches,0
Texas,Navarro,0
Texas,Newton,0
Texas,Nueces,0
Texas,Oldham,0
Texas,Orange,0
Texas,Palo Pinto,0
Texas,Panola,1
Texas,Parker,0
Texas,Parmer,0
Texas,Pecos,0
Texas,Polk,0
Texas,Potter,0
Texas,Rains,0
Texas,Randall,0
Texas,Red River,0
Texas,Roberts,0
Texas,Robertson,0
Texas,Rockwall,0
Texas,Rusk,0
Texas,Sabine,0
Texas,San Augustine,0
Texas,San Jacinto,1
Texas,San Patricio,0
Texas,Scurry,0
Texas,Shelby,1
Texas,Sherman,0
Texas,Smith,0
Texas,Starr,0
Texas,Stephens,0
Texas,Swisher,0
Texas,Tarrant,0
Texas,Taylor,0
Texas,Terry,0
Texas,Titus,1
Texas,Tom Green,0
Texas,Travis,0
Texas,Trinity,0
Texas,Tyler,0
Texas,Upshur,1
Texas,Uvalde,0
Texas,Val Verde,0
Texas,Van Zandt,1
Texas,Victoria,0
Texas,Walker,0
Texas,Waller,0
Texas,Washington,0
Texas,Webb,0
Texas,Wharton,1
Texas,Wheeler,0
Texas,Wichita,0
Texas,Wilbarger,0
Texas,Willacy,0
Texas,Williamson,0
Texas,Wilson,0
Texas,Winkler,0
Texas,Wise,0
Texas,Wood,1
Texas,Yoakum,0
Texas,Young,0
Texas,Zapata,0
Texas,Zavala,0
Vermont,Addison,0
Vermont,Bennington,0
Vermont,Caledonia,1
Vermont,Chittenden,0
Vermont,Essex,0
Vermont,Franklin,0
Vermont,Grand Isle,0
Vermont,Lamoille,0
Vermont,Orange,0
Vermont,Orleans,0
Vermont,Rutland,1
Vermont,Washington,0
Vermont,Windham,0
Vermont,Windsor,0
Virginia,Accomack,0
Virginia,Albemarle,0
Virginia,Alexandria city,1
Virginia,Alleghany,0
Virginia,Amelia,1
Virginia,Amherst,0
Virginia,Appomattox,0
Virginia,Arlington,0
Virginia,Augusta,1
Virginia,Bedford,1
Virginia,Botetourt,1
Virginia,Bristol city,0
Virginia,Brunswick,0
Virginia,Buchanan,0
Virginia,Buckingham,1
Virginia,Buena Vista city,0
Virginia,Campbell,1
Virginia,Caroline,1
Virginia,Carroll,0
Virginia,Charles City,0
Virginia,Charlotte,1
Virginia,Charlottesville city,0
Virginia,Chesapeake city,0
Virginia,Chesterfield,0
Virginia,Clarke,0
Virginia,Colonial Heights city,0
Virginia,Covington city,0
Virginia,Craig,0
Virginia,Culpeper,0
Virginia,Cumberland,1
Virginia,Danville city,1
Virginia,Dinwiddie,0
Virginia,Emporia city,1
Virginia,Essex,0
Virginia,Fairfax,0
Virginia,Fairfax city,0
Virginia,Falls Church city,0
Virginia,Fauquier,0
Virginia,Floyd,0
Virginia,Fluvanna,0
Virginia,Franklin,0
Virginia,Franklin city,0
Virginia,Frederick,1
Virginia,Fredericksburg city,1
Virginia,Galax city,0
Virginia,Giles,0
Virginia,Gloucester,0
Virginia,Goochland,1
Virginia,Greene,0
Virginia,Greensville,0
Virginia,Halifax,0
Virginia,Hampton city,1
Virginia,Hanover,1
Virginia,Harrisonburg city,0
Virginia,Henrico,1
Virginia,Henry,0
Virginia,Hopewell city,1
Virginia,Isle of Wight,0
Virginia,James City,0
Virginia,King and Queen,0
Virginia,King George,0
Virginia,King William,0
Virginia,Lancaster,0
Virginia,Lee,0
Virginia,Lexington city,0
Virginia,Loudoun,0
Virginia,Louisa,0
Virginia,Lunenburg,0
Virginia,Lynchburg city,1
Virginia,Madison,1
Virginia,Manassas city,0
Virginia,Manassas Park city,1
Virginia,Mathews,0
Virginia,Mecklenburg,1
Virginia,Middlesex,0
Virginia,Montgomery,1
Virginia,Nelson,0
Virginia,New Kent,1
Virginia,Newport News city,0
Virginia,Norfolk city,0
Virginia,Northampton,0
Virginia,Northumberland,0
Virginia,Nottoway,0
Virginia,Orange,1
Virginia,Page,0
Virginia,Petersburg city,0
Virginia,Pittsylvania,0
Virginia,Poquoson city,0
Virginia,Portsmouth city,1
Virginia,Powhatan,0
Virginia,Prince Edward,0
Virginia,Prince George,1
Virginia,Prince William,0
Virginia,Pulaski,0
Virginia,Radford city,0
Virginia,Rappahannock,0
Virginia,Richmond,1
Virginia,Richmond city,0
Virginia,Roanoke,1
Virginia,Roanoke city,0
Virginia,Rockbridge,0
Virginia,Rockingham,0
Virginia,Russell,0
Virginia,Salem city,0
Virginia,Scott,0
Virginia,Shenandoah,0
Virginia,Smyth,1
Virginia,Southampton,1
Virginia,Spotsylvania,1
Virginia,Stafford,0
Virginia,Staunton city,0
Virginia,Suffolk city,1
Virginia,Surry,0
Virginia,Sussex,1
Virginia,Tazewell,0
Virginia,Virginia Beach city,0
Virginia,Warren,0
Virginia,Washington,1
Virginia,Waynesboro city,0
Virginia,Westmoreland,1
Virginia,Williamsburg city,0
Virginia,Winchester city,1
Virginia,Wise,1
Virginia,Wythe,1
Virginia,York,0
Washington,Adams,1
Washington,Asotin,0
Washington,Benton,1
Washington,Chelan,0
Washington,Clallam,0
Washington,Clark,1
Washington,Columbia,0
Washington,Cowlitz,1
Washington,Douglas,0
Washington,Ferry,0
Washington,Franklin,1
Washington,Grant,0
Washington,Grays Harbor,0
Washington,Island,0
Washington,Jefferson,0
Washington,King,0
Washington,Kitsap,0
Washington,Kittitas,0
Washington,Klickitat,0
Washington,Lewis,0
Washington,Lincoln,0
Washington,Mason,1
Washington,Okanogan,0
Washington,Pacific,0
Washington,Pend Oreille,0
Washington,Pierce,0
Washington,San Juan,0
Washington,Skagit,0
Washington,Skamania,0
Washington,Snohomish,0
Washington,Spokane,0
Washington,Stevens,0
Washington,Thurston,1
Washington,Wahkiakum,0
Washington,Walla Walla,0
Washington,Whatcom,0
Washington,Whitman,1
Washington,Yakima,1
West Virginia,Barbour,0
West Virginia,Berkeley,1
West Virginia,Boone,0
West Virginia,Braxton,0
West Virginia,Brooke,0
West Virginia,Cabell,1
West Virginia,Fayette,0
West Virginia,Grant,0
West Virginia,Greenbrier,0
West Virginia,Hampshire,0
West Virginia,Hancock,0
West Virginia,Hardy,0
West Virginia,Harrison,1
West Virginia,Jackson,0
West Virginia,Jefferson,0
West Virginia,Kanawha,1
West Virginia,Lewis,0
West Virginia,Logan,0
West Virginia,Marion,1
West Virginia,Marshall,0
West Virginia,Mason,0
West Virginia,McDowell,0
West Virginia,Mercer,0
West Virginia,Mineral,0
West Virginia,Mingo,0
West Virginia,Monongalia,0
West Virginia,Monroe,0
West Virginia,Morgan,0
West Virginia,Nicholas,0
West Virginia,Ohio,0
West Virginia,Pendleton,0
West Virginia,Pleasants,0
West Virginia,Preston,0
West Virginia,Putnam,0
West Virginia,Raleigh,0
West Virginia,Randolph,0
West Virginia,Roane,0
West Virginia,Summers,0
West Virginia,Taylor,0
West Virginia,Tucker,0
West Virginia,Tyler,0
West Virginia,Upshur,0
West Virginia,Wayne,0
West Virginia,Wetzel,0
West Virginia,Wirt,0
West Virginia,Wood,1
West Virginia,Wyoming,0
Wisconsin,Adams,0
Wisconsin,Ashland,0
Wisconsin,Barron,0
Wisconsin,Bayfield,0
Wisconsin,Brown,1
Wisconsin,Buffalo,0
Wisconsin,Calumet,0
Wisconsin,Chippewa,1
Wisconsin,Clark,0
Wisconsin,Columbia,1
Wisconsin,Crawford,0
Wisconsin,Dane,0
Wisconsin,Dodge,1
Wisconsin,Door,1
Wisconsin,Douglas,0
Wisconsin,Dunn,0
Wisconsin,Eau Claire,0
Wisconsin,Florence,0
Wisconsin,Fond du Lac,0
Wisconsin,Grant,0
Wisconsin,Green,1
Wisconsin,Green Lake,0
Wisconsin,Iowa,0
Wisconsin,Iron,0
Wisconsin,Jackson,1
Wisconsin,Jefferson,0
Wisconsin,Juneau,0
Wisconsin,Kenosha,1
Wisconsin,Kewaunee,0
Wisconsin,La Crosse,0
Wisconsin,Lafayette,0
Wisconsin,Manitowoc,0
Wisconsin,Marathon,1
Wisconsin,Marinette,0
Wisconsin,Marquette,0
Wisconsin,Menominee,0
Wisconsin,Milwaukee,0
Wisconsin,Monroe,0
Wisconsin,Oconto,0
Wisconsin,Oneida,0
Wisconsin,Outagamie,1
Wisconsin,Ozaukee,0
Wisconsin,Pierce,0
Wisconsin,Polk,0
Wisconsin,Portage,0
Wisconsin,Price,0
Wisconsin,Racine,1
Wisconsin,Richland,0
Wisconsin,Rock,0
Wisconsin,Rusk,0
Wisconsin,Sauk,0
Wisconsin,Sawyer,0
Wisconsin,Shawano,0
Wisconsin,Sheboygan,0
Wisconsin,St. Croix,0
Wisconsin,Trempealeau,0
Wisconsin,Vilas,0
Wisconsin,Walworth,1
Wisconsin,Washburn,0
Wisconsin,Washington,0
Wisconsin,Waukesha,0
Wisconsin,Waupaca,0
Wisconsin,Waushara,0
Wisconsin,Winnebago,1
Wisconsin,Wood,0
